ID,Size,Protein Acr,length,charge,chargedensity,formulaC,formulaH,formulaN,formulaO,formulaS,tot,hydrogen,single,double,MW_modlamp,Gravy,Aromacity,IsoelectricPoint,Instability_index,SecStruct_helix,SecStruct_turn,SecStruct_sheet,Molar_extinction_coefficient_reduced,Molar_extinction_coefficient_oxidized,aliphatic_index,bomanindex,hydrophobic_ratio
SJN51596.1,109,1,109.0,2.031,0.00016465182341152742,553,862,144,163,5,1986,1092,1810,176,12334.140000000001,-0.28807339449541286,0.10091743119266056,8.733419227600098,17.922935779816516,0.3302752293577982,0.3211009174311927,0.3761467889908257,20970,20970,87.70642201834863,1.3955963302752294,0.3853211009174312
WP_038698571.1,106,1,106.0,-2.997,-0.00025680991867257463,523,801,125,168,2,1870,1029,1702,168,11669.130000000001,-0.029245283018867925,0.11320754716981132,4.7607431411743155,24.844339622641513,0.25471698113207547,0.3113207547169812,0.3867924528301887,11460,11460,87.35849056603774,1.1322641509433962,0.39622641509433965
WP_038698570.1,82,1,82.0,-1.799,-0.00019177571089731631,419,650,108,125,4,1500,824,1368,132,9379.77,-0.2902439024390244,0.08536585365853658,5.528978919982909,54.1060975609756,0.36585365853658536,0.3048780487804878,0.35365853658536583,17990,17990,94.02439024390245,1.3279268292682926,0.3780487804878049
WP_038698600.1,123,1,123.0,0.271,1.893763369025998e-05,627,992,166,203,4,2301,1264,2102,199,14309.15,-0.8113821138211382,0.07317073170731708,6.905505561828614,61.339837398373966,0.37398373983739835,0.24390243902439027,0.3252032520325203,11460,11585,78.45528455284553,2.293170731707317,0.3252032520325203
WP_020820837.1,143,1,143.0,-4.863,-0.00030267006908570363,701,1062,190,221,9,2537,1372,2301,236,16066.02,-0.5664335664335665,0.0979020979020979,4.951665306091308,41.49370629370628,0.2867132867132867,0.32167832167832167,0.3216783216783217,41940,41940,65.52447552447552,1.7673426573426572,0.3146853146853147
WP_056682861.1,170,1,170.0,-6.829,-0.0003604966608264342,849,1280,222,252,9,3019,1634,2734,285,18942.33,-0.25941176470588234,0.11764705882352941,4.903863716125487,13.577647058823526,0.32941176470588235,0.3176470588235294,0.34705882352941175,47440,47565,75.29411764705881,1.3298823529411765,0.37058823529411766
WP_072596031.1,87,1,87.0,-1.801,-0.00018547831469109774,440,668,112,128,3,1553,849,1409,144,9709.050000000001,-0.08275862068965519,0.11494252873563218,5.5074369430541985,32.22413793103448,0.3218390804597701,0.27586206896551724,0.40229885057471265,20970,20970,88.50574712643677,0.9908045977011495,0.40229885057471265
WP_021170169.1,161,1,161.0,-3.996,-0.0002183282047695643,814,1246,208,249,10,2929,1593,2661,268,18301.74,-0.468944099378882,0.11180124223602485,5.243249320983886,23.992546583850924,0.2857142857142857,0.3105590062111801,0.36024844720496896,37930,38055,71.36645962732919,1.620807453416149,0.32919254658385094
WP_083945567.1,101,1,101.0,-2.869,-0.00025313082867039707,528,797,127,143,3,1842,1008,1672,170,11333.08,0.2861386138613861,0.12871287128712872,5.095070075988769,18.740594059405936,0.31683168316831684,0.3069306930693069,0.42574257425742573,30480,30480,110.0990099009901,0.4234653465346535,0.45544554455445546
WP_040285340.1,73,1,73.0,-5.064,-0.0006258597228865184,366,566,86,110,5,1302,715,1188,114,8090.290000000001,0.10684931506849314,0.1095890410958904,4.4162988662719735,22.8904109589041,0.3150684931506849,0.273972602739726,0.4657534246575342,15470,15470,86.71232876712328,0.6886301369863013,0.3835616438356164
WP_060205487.1,73,1,73.0,-7.958,-0.0009617580908896444,379,583,89,112,3,1335,732,1215,120,8273.45,-0.03698630136986303,0.1095890410958904,4.481208992004395,24.34246575342465,0.3972602739726027,0.2328767123287671,0.4246575342465753,13980,13980,97.39726027397259,0.9442465753424657,0.3972602739726027
WP_078818082.1,73,1,73.0,-1.964,-0.0002385956387049748,378,590,92,107,3,1339,739,1222,117,8230.52,-0.07123287671232878,0.1095890410958904,5.2908235549926745,15.195890410958912,0.3835616438356164,0.2465753424657534,0.4246575342465753,15470,15470,96.02739726027397,0.8893150684931507,0.3835616438356164
WP_067213963.1,83,1,83.0,-1.998,-0.00021477843314940645,428,642,104,121,3,1490,812,1351,139,9301.630000000001,-0.036144578313253024,0.13253012048192772,4.952745246887206,33.00722891566266,0.3493975903614458,0.3012048192771084,0.39759036144578314,34490,34490,85.7831325301205,0.7796385542168673,0.39759036144578314
WP_099689323.1,73,1,73.0,-5.061,-0.0006112710113086949,376,582,92,110,4,1333,731,1214,119,8278.49,-0.07808219178082193,0.1095890410958904,4.595796394348144,11.873972602739727,0.3698630136986301,0.2465753424657534,0.4246575342465753,15470,15470,92.05479452054794,1.0423287671232875,0.3972602739726027
WP_099687429.1,81,1,81.0,0.063,6.9727906214859345e-06,402,600,104,124,3,1453,785,1313,140,9034.140000000001,-0.5098765432098766,0.12345679012345678,6.714753913879394,26.549382716049383,0.35802469135802467,0.2839506172839506,0.32098765432098764,20970,21095,68.76543209876542,1.3422222222222222,0.345679012345679
WP_025784177.1,73,1,73.0,-6.062,-0.0007406837212087001,370,570,88,112,4,1316,722,1198,118,8183.35,0.019178082191780816,0.1095890410958904,4.4218122482299815,19.935616438356167,0.3698630136986301,0.2465753424657534,0.4246575342465753,15470,15470,93.42465753424656,0.8708219178082192,0.410958904109589
WP_099677770.1,73,1,73.0,-5.06,-0.0006111487543314865,379,590,90,111,3,1341,739,1223,118,8278.51,-0.04794520547945206,0.1095890410958904,4.653317451477051,7.072602739726026,0.3972602739726027,0.2328767123287671,0.4383561643835616,15470,15470,98.63013698630135,0.95,0.3972602739726027
8JFO_A,170,1,170.0,-17.783,-0.000886855704292994,879,1334,224,304,3,3121,1684,2820,301,20050.760000000002,-0.8764705882352941,0.12352941176470589,4.447446632385254,16.828823529411764,0.32941176470588235,0.3058823529411765,0.37058823529411766,27850,27850,76.76470588235294,2.701941176470588,0.2823529411764706
WP_053038109.1,129,1,129.0,-21.946,-0.0014391942715529934,687,1027,151,230,4,2399,1297,2169,230,15247.83,-0.4992248062015504,0.13953488372093023,4.148587226867675,45.453565891472856,0.4186046511627907,0.20930232558139533,0.4108527131782946,21890,21890,86.04651162790698,1.808139534883721,0.35658914728682173
WP_100006909.1,115,1,115.0,-4.699,-0.0003491837022835529,591,924,150,195,4,2129,1170,1938,191,13456.12,-0.5704347826086957,0.09565217391304348,5.123432731628417,43.169565217391295,0.3565217391304348,0.2608695652173913,0.3826086956521739,11920,11920,93.21739130434783,2.0547826086956524,0.34782608695652173
WP_050337628.1,131,1,131.0,-18.781,-0.0012232174899063878,674,1021,165,234,3,2398,1299,2169,229,15352.79,-0.6404580152671756,0.10687022900763359,4.192125892639161,39.79618320610686,0.32061068702290074,0.2748091603053435,0.3893129770992366,15930,15930,86.18320610687023,2.198473282442748,0.3282442748091603
WP_107591702.1,124,1,124.0,-10.852,-0.0007337137123736775,664,1024,162,212,3,2349,1281,2133,216,14789.53,-0.47822580645161294,0.12096774193548387,4.614496421813963,32.84435483870968,0.4112903225806452,0.2096774193548387,0.41935483870967744,11920,11920,93.54838709677418,2.0986290322580645,0.3709677419354839
7EL1_E,159,1,159.0,4.207,0.00022443114679674818,833,1311,217,262,3,2991,1648,2726,265,18744.19,-0.9176100628930818,0.1069182389937107,8.990196800231931,31.255345911949675,0.3710691823899371,0.27044025157232704,0.3522012578616352,16390,16390,78.9937106918239,2.432201257861635,0.2893081761006289
WP_049433351.1,106,1,106.0,-3.868,-0.0003341430629895956,522,771,133,157,4,1842,992,1663,179,11574.9,-0.20754716981132076,0.1320754716981132,4.943366813659667,37.4556603773585,0.3018867924528302,0.33018867924528306,0.34905660377358494,23950,23950,67.16981132075472,1.100754716981132,0.37735849056603776
WP_082014967.1,95,1,95.0,2.931,0.0002892383784098501,452,704,128,130,3,1642,903,1494,148,10132.53,0.0894736842105263,0.10526315789473684,9.50407428741455,46.513684210526286,0.3157894736842105,0.3263157894736842,0.3263157894736842,16960,16960,87.4736842105263,1.2254736842105263,0.43157894736842106
WP_000384271.1,110,1,108.0,-7.063,-0.0005519879145673073,578,894,136,178,5,2045,1122,1861,184,12794.59,-0.16111111111111112,0.12962962962962962,4.495702934265137,44.89277777777777,0.34259259259259256,0.25,0.4444444444444444,18910,18910,105.55555555555556,1.5802777777777777,0.39814814814814814
WP_029776960.1,80,1,80.0,-5.062,-0.000566086266089621,407,614,96,123,3,1437,783,1304,133,8941.12,-0.20249999999999999,0.125,4.549813652038575,27.22875,0.35,0.275,0.4125,20970,20970,81.625,0.92125,0.3625
WP_080983469.1,87,1,87.0,-0.965,-9.620752911150104e-05,453,691,115,133,4,1606,874,1458,148,10029.42,-0.4206896551724138,0.12643678160919541,5.788846778869629,44.19540229885056,0.3103448275862069,0.28735632183908044,0.3908045977011494,22460,22460,77.24137931034483,1.559080459770115,0.3333333333333333
WP_018365580.1,76,1,76.0,-5.962,-0.0006812258408774352,398,596,96,119,3,1399,757,1267,132,8750.890000000001,-0.23421052631578948,0.13157894736842105,4.57800579071045,50.32499999999999,0.3026315789473684,0.2894736842105263,0.40789473684210525,20970,20970,85.78947368421052,1.2934210526315788,0.35526315789473684
WP_094140900.1,95,1,95.0,2.304,0.00020471411105740523,495,787,135,156,2,1794,990,1636,158,11253.74,-0.6894736842105263,0.09473684210526315,8.859906196594238,28.49263157894736,0.37894736842105264,0.14736842105263157,0.3789473684210526,7450,7450,82.10526315789473,2.564315789473684,0.3473684210526316
RGC42424.1,182,1,182.0,0.043,1.9364266623434813e-06,996,1497,257,302,7,3492,1882,3150,342,22204.87,-0.9615384615384616,0.16483516483516483,6.644955635070801,42.15725274725274,0.3626373626373626,0.25274725274725274,0.3626373626373626,38850,38850,63.791208791208796,2.67989010989011,0.3021978021978022
WP_074627086.1,181,1,181.0,-10.889,-0.0005225489292761768,938,1389,229,289,9,3305,1776,2983,322,20837.260000000002,-0.5099447513812154,0.143646408839779,4.72970905303955,29.671878453038676,0.3259668508287293,0.30386740331491713,0.35359116022099446,37930,38055,63.535911602209936,1.7086187845303866,0.34806629834254144
WP_074626943.1,100,1,100.0,-16.787,-0.0013786686201980249,546,799,127,182,3,1882,1003,1691,191,12175.26,-0.818,0.16,4.194399452209471,31.128999999999998,0.35000000000000003,0.26,0.38,15930,15930,69.19999999999999,2.6288,0.33
WP_143877237.1,73,1,73.0,6.202,0.0007207571552754031,375,617,111,115,1,1386,773,1271,115,8603.86,-0.8821917808219178,0.0547945205479452,9.913255119323729,47.63698630136985,0.3424657534246575,0.1780821917808219,0.3698630136986301,8480,8480,88.08219178082192,2.6986301369863015,0.3013698630136986
OHX26873.1,64,1,64.0,-6.994,-0.0009584695185040529,320,505,77,113,1,1155,637,1054,101,7296.070000000001,-0.490625,0.078125,4.2809652328491214,-2.3843749999999995,0.359375,0.234375,0.4375,11460,11460,95.78125,1.775625,0.328125
WP_071127849.1,78,1,78.0,-6.962,-0.0007914124586645568,399,595,95,120,4,1404,760,1271,133,8795.95,-0.12051282051282051,0.1282051282051282,4.443354225158691,39.834615384615375,0.3333333333333333,0.28205128205128205,0.38461538461538464,20970,20970,82.43589743589743,0.9766666666666666,0.38461538461538464
WP_099421153.1,125,1,125.0,-1.794,-0.00012440778013247974,637,1009,165,203,4,2301,1272,2101,200,14419.34,-0.41919999999999996,0.088,5.688298606872559,22.53839999999999,0.368,0.232,0.384,16960,16960,90.64000000000001,1.9580799999999998,0.376
WP_003080303.1,78,1,78.0,-8.061,-0.0009120872779608892,402,605,91,124,4,1412,767,1282,130,8836.99,-0.14230769230769233,0.1282051282051282,4.2365739822387685,35.89230769230769,0.3205128205128205,0.2948717948717949,0.4230769230769231,20970,20970,82.43589743589743,1.0158974358974358,0.358974358974359
WP_099390844.1,182,1,182.0,-8.893,-0.000425656973034705,943,1407,233,286,8,3329,1796,3008,321,20891.43,-0.44395604395604393,0.13736263736263737,4.825255393981934,30.3528021978022,0.31868131868131866,0.3241758241758242,0.3626373626373626,37930,38055,73.35164835164835,1.5963186813186812,0.35714285714285715
WP_018369980.1,78,1,78.0,-6.062,-0.0006780760626398211,405,601,93,127,3,1424,769,1289,135,8939.02,-0.38974358974358975,0.14102564102564102,4.447105598449707,46.29743589743589,0.3076923076923077,0.3205128205128205,0.39743589743589747,20970,20970,73.58974358974359,1.3364102564102562,0.32051282051282054
ARS63288.1,140,1,140.0,6.231,0.0003693330843846967,745,1153,205,229,5,2669,1451,2419,250,16869.97,-0.9678571428571429,0.12857142857142856,9.263865089416505,49.09714285714283,0.35,0.2714285714285714,0.32857142857142857,27390,27390,72.5,2.8104999999999998,0.30714285714285716
WP_002874474.1,88,1,88.0,-6.96,-0.0007011753754461681,448,679,107,138,4,1587,864,1441,146,9925.210000000001,-0.2090909090909091,0.11363636363636363,4.531170463562011,31.842045454545445,0.3409090909090909,0.2727272727272727,0.40909090909090906,20970,20970,82.95454545454545,1.0647727272727272,0.36363636363636365
KEQ50822.1,183,1,183.0,1.139,5.2518804636963186e-05,965,1468,258,289,9,3427,1858,3100,327,21686.49,-0.651912568306011,0.1366120218579235,7.749848747253417,32.396775956284145,0.33879781420765026,0.2786885245901639,0.33879781420765026,39880,39880,75.24590163934425,2.202349726775956,0.3442622950819672
WP_018376248.1,78,1,78.0,-3.065,-0.0003468771998125845,404,607,97,119,3,1417,769,1284,133,8835.0,-0.27564102564102566,0.14102564102564102,4.792175102233887,33.13333333333334,0.32051282051282054,0.3076923076923077,0.41025641025641024,22460,22460,78.71794871794872,1.1453846153846154,0.34615384615384615
WP_018378571.1,78,1,78.0,-6.864,-0.0007869980221859145,397,589,95,120,3,1392,751,1259,133,8720.77,-0.23717948717948717,0.1282051282051282,4.515823936462403,25.807692307692307,0.3205128205128205,0.2948717948717949,0.39743589743589747,20970,20970,76.15384615384616,1.0155128205128203,0.34615384615384615
WP_004234692.1,78,1,78.0,-7.962,-0.0009097577864160204,397,588,94,122,3,1395,753,1261,134,8750.800000000001,-0.1730769230769231,0.1282051282051282,4.313136100769044,38.34743589743589,0.3205128205128205,0.3076923076923077,0.38461538461538464,20970,20970,83.71794871794872,0.9744871794871793,0.3717948717948718
AVO22721.1,183,1,183.0,0.871,4.0450556973053704e-05,960,1462,248,287,12,3413,1854,3090,323,21531.48,-0.5360655737704918,0.14207650273224043,7.635147666931153,47.00885245901639,0.3551912568306011,0.2896174863387978,0.34972677595628415,35870,35995,74.69945355191257,1.8956284153005463,0.36065573770491804
AZF92405.1,104,1,104.0,-9.963,-0.0008236389248961667,536,804,132,177,4,1899,1024,1714,185,12095.34,-0.6096153846153846,0.1346153846153846,4.372817039489747,32.79048076923077,0.28846153846153844,0.33653846153846156,0.36538461538461536,10430,10430,75.96153846153845,2.1735576923076922,0.34615384615384615
ASD50988.1,140,1,140.0,8.232,0.0004883720930232558,750,1173,209,224,4,2679,1462,2431,248,16855.02,-1.0264285714285712,0.12857142857142856,9.403439140319826,30.72071428571427,0.36428571428571427,0.2785714285714286,0.3214285714285714,21890,21890,72.5,2.9435,0.3
AVO22762.1,140,1,140.0,9.131,0.0005451691540892463,746,1172,206,223,4,2669,1461,2425,244,16747.95,-0.9607142857142857,0.12857142857142856,9.465264320373539,19.8442857142857,0.35714285714285715,0.2785714285714286,0.3357142857142857,23380,23380,74.57142857142857,2.8192142857142857,0.3
WP_066028544.1,88,1,88.0,-1.794,-0.00017025977427767718,469,726,118,149,3,1665,909,1514,151,10535.86,-0.8977272727272727,0.11363636363636363,5.675055122375488,51.56022727272727,0.40909090909090906,0.26136363636363635,0.3522727272727273,15470,15470,72.04545454545455,2.4222727272727274,0.29545454545454547
ARU14017.1,96,1,96.0,7.127,0.0006436556970347765,487,793,139,146,4,1784,991,1632,152,11071.710000000001,-0.5625,0.08333333333333333,9.639715766906736,51.03958333333332,0.3645833333333333,0.3125,0.3541666666666667,8940,8940,94.47916666666667,2.181770833333333,0.34375
YP_001039944.1,93,1,93.0,11.958,0.0010909080956911959,495,760,138,136,4,1764,957,1597,167,10960.53,-0.7236559139784946,0.16129032258064516,9.966312599182128,46.37537634408601,0.24731182795698925,0.26881720430107525,0.3655913978494624,17420,17545,57.63440860215054,2.2588172043010752,0.3118279569892473
WP_003055855.1,79,1,79.0,5.204,0.0005471743345375935,420,664,126,123,2,1503,820,1364,139,9509.7,-0.9215189873417721,0.11392405063291139,9.748731803894039,54.91265822784809,0.37974683544303794,0.21518987341772153,0.31645569620253167,15470,15470,67.97468354430379,3.1884810126582277,0.3291139240506329
WP_136281566.1,241,1,241.0,4.148,0.0001461365587658859,1275,2016,326,386,6,4570,2525,4176,394,28383.43,-0.5908713692946058,0.10373443983402489,8.852621269226074,37.56929460580911,0.33609958506224064,0.26556016597510373,0.3983402489626556,32890,32890,89.75103734439834,2.112406639004149,0.3236514522821577
SQF76071.1,183,1,183.0,0.035,1.635570575804958e-06,956,1444,248,284,11,3382,1834,3058,324,21398.28,-0.5109289617486339,0.14207650273224043,6.598404502868653,43.55912568306011,0.3224043715846994,0.31693989071038253,0.33879781420765026,39880,39880,75.79234972677595,1.830655737704918,0.36065573770491804
EQC78098.1,113,1,113.0,-14.857,-0.0011244731279153462,585,862,138,201,2,2076,1115,1872,204,13211.43,-0.5628318584070796,0.1327433628318584,4.24617977142334,28.153982300884955,0.33628318584070793,0.22123893805309736,0.4070796460176991,26930,26930,80.26548672566372,1.972654867256637,0.336283185840708
WP_033585134.1,69,1,69.0,-10.894,-0.001363488447770908,358,530,82,119,2,1251,675,1129,122,7988.820000000001,-0.5086956521739131,0.13043478260869565,4.120792961120604,31.360869565217392,0.30434782608695654,0.2608695652173913,0.4057971014492754,18450,18450,83.18840579710144,1.6091304347826088,0.3188405797101449
RKW07596.1,183,1,183.0,-27.908,-0.001302093903981539,952,1395,219,332,3,3354,1796,3017,337,21432.19,-0.6704918032786885,0.14754098360655737,4.116359519958496,26.362950819672122,0.3442622950819672,0.25136612021857924,0.3989071038251366,20860,20985,73.44262295081967,2.092295081967213,0.3224043715846995
WP_009730541.1,101,1,101.0,4.398,0.00037027994106503893,525,833,153,153,4,1886,1036,1715,171,11876.52,-0.6485148514851485,0.09900990099009901,9.432192039489745,30.52475247524752,0.3564356435643564,0.26732673267326734,0.3564356435643564,12950,12950,84.95049504950495,2.478910891089109,0.3465346534653465
OFP34794.1,140,1,140.0,1.265,7.566346088857014e-05,738,1137,199,229,6,2653,1440,2404,249,16717.79,-0.8971428571428572,0.12142857142857143,7.718757820129395,15.896428571428563,0.37142857142857144,0.2714285714285714,0.32142857142857145,20400,20525,73.85714285714286,2.621142857142857,0.32857142857142857
OFL61568.1,183,1,183.0,5.134,0.00023716386387699634,967,1463,257,285,10,3418,1850,3089,329,21646.5,-0.6704918032786885,0.14754098360655737,9.142342185974119,33.538306010928956,0.3442622950819672,0.2896174863387978,0.33879781420765026,41370,41370,68.85245901639344,2.0937158469945354,0.33879781420765026
WP_082162673.1,95,1,95.0,-7.028,-0.0006424542703829313,492,735,117,152,6,1742,939,1577,165,10938.32,-0.3978947368421053,0.13684210526315788,4.609835624694824,31.75684210526315,0.3368421052631579,0.27368421052631575,0.3894736842105263,23950,24075,68.63157894736841,1.4136842105263157,0.3368421052631579
EQC76548.1,196,1,196.0,2.101,9.183049515475034e-05,1015,1560,268,301,15,3638,1980,3299,339,22878.13,-0.5566326530612246,0.12755102040816327,8.290328025817871,40.40877551020408,0.3673469387755102,0.2857142857142857,0.33163265306122447,34380,34505,71.73469387755102,1.8956632653061225,0.35714285714285715
EQC75962.1,183,1,183.0,-4.057,-0.00018817044708222173,955,1440,246,296,11,3389,1833,3063,326,21559.260000000002,-0.6289617486338799,0.14207650273224043,5.051531410217284,54.12415300546448,0.3333333333333333,0.30601092896174864,0.3333333333333333,39880,39880,70.43715846994536,2.100983606557377,0.33879781420765026
AWL26772.1,183,1,183.0,-1.692,-7.862322005765703e-05,973,1476,246,287,8,3406,1852,3084,322,21519.38,-0.5191256830601093,0.14207650273224043,5.981758308410644,25.908852459016387,0.3770491803278689,0.27322404371584696,0.36065573770491804,39880,39880,78.41530054644808,1.78551912568306,0.34972677595628415
SQF24678.1,183,1,183.0,0.037,1.7335829692809095e-06,948,1431,241,293,10,3371,1830,3049,322,21342.100000000002,-0.612568306010929,0.14207650273224043,6.61431941986084,44.56677595628415,0.3551912568306011,0.28415300546448086,0.32786885245901637,35870,35870,69.94535519125684,1.894754098360656,0.3442622950819672
WP_018380141.1,78,1,78.0,-6.962,-0.0007922337874851641,397,592,94,124,3,1400,757,1267,133,8786.83,-0.2743589743589744,0.1282051282051282,4.443354225158691,37.664102564102556,0.3333333333333333,0.28205128205128205,0.41025641025641024,20970,20970,77.43589743589743,1.1456410256410257,0.34615384615384615
AUC25546.1,124,1,124.0,-6.191,-0.0004345473190515062,634,960,156,199,8,2273,1230,2060,213,14246.03,-0.39677419354838706,0.12903225806451613,4.738746452331543,19.081451612903223,0.43548387096774194,0.1693548387096774,0.3629032258064516,41940,42065,66.20967741935485,1.6091129032258065,0.3951612903225806
WP_199763731.1,141,1,141.0,6.244,0.0003727823509885538,726,1172,212,234,3,2665,1466,2432,233,16748.74,-1.1943262411347517,0.07801418439716312,9.299516105651854,35.00354609929077,0.40425531914893614,0.2624113475177305,0.29078014184397166,12950,12950,69.14893617021276,3.3428368794326238,0.2765957446808511
WP_006739140.1,77,1,77.0,-7.061,-0.0008113527333314183,395,592,94,121,3,1389,752,1258,131,8701.77,-0.06363636363636366,0.12987012987012986,4.161148643493653,32.599999999999994,0.2727272727272727,0.3246753246753247,0.42857142857142855,19480,19480,85.97402597402598,1.1076623376623376,0.37662337662337664
WP_093650875.1,78,1,78.0,-5.962,-0.0006774260989710213,401,602,94,120,4,1408,764,1277,131,8799.98,-0.2166666666666667,0.1282051282051282,4.605117988586425,36.54102564102564,0.358974358974359,0.2692307692307692,0.39743589743589747,20970,20970,76.15384615384616,0.9843589743589743,0.358974358974359
WP_030887063.1,92,1,92.0,-1.769,-0.00017981169070762861,437,676,122,131,2,1593,872,1451,142,9837.09,-0.11195652173913047,0.07608695652173914,5.811468696594238,49.082608695652155,0.30434782608695654,0.30434782608695654,0.358695652173913,15470,15470,88.04347826086956,1.1992391304347827,0.3804347826086957
WP_059134467.1,90,1,90.0,-0.865,-8.44012778255889e-05,461,699,119,135,4,1643,894,1490,153,10247.68,-0.4688888888888889,0.11111111111111112,6.085716819763182,32.08888888888888,0.35555555555555557,0.2888888888888889,0.3333333333333333,24980,24980,78.0,1.3603333333333332,0.35555555555555557
WP_059134377.1,79,1,79.0,-7.96,-0.0009031138138972878,402,607,93,123,2,1423,777,1293,130,8812.970000000001,0.021518987341772138,0.11392405063291139,4.324617576599122,39.26708860759494,0.31645569620253167,0.25316455696202533,0.4050632911392405,13980,13980,93.79746835443038,0.8878481012658228,0.4050632911392405
WP_078591983.1,102,1,102.0,-4.863,-0.00043652129421427517,484,755,137,157,3,1780,971,1622,158,11139.37,-0.42058823529411765,0.06862745098039216,4.846513175964354,43.74999999999998,0.29411764705882354,0.33333333333333337,0.3235294117647059,15470,15470,77.45098039215686,2.013529411764706,0.3431372549019608
WP_093850492.1,93,1,93.0,-3.766,-0.0003769384907647067,432,663,129,137,3,1589,861,1440,149,9990.04,-0.4387096774193549,0.07526881720430108,5.180896949768066,50.99354838709676,0.3010752688172043,0.3440860215053763,0.2688172043010753,15470,15470,72.4731182795699,1.9249462365591399,0.3548387096774194
WP_061443863.1,92,1,92.0,-3.965,-0.00038856168477994574,450,677,123,140,4,1616,870,1462,154,10203.32,-0.3717391304347826,0.10869565217391304,4.717318153381346,38.15434782608693,0.2608695652173913,0.34782608695652173,0.33695652173913043,26470,26470,68.91304347826087,1.6982608695652175,0.34782608695652173
WP_100204004.1,150,1,150.0,8.169,0.0005014080426611147,699,1113,225,216,4,2616,1430,2384,232,16291.140000000001,-0.6186666666666667,0.06666666666666667,10.472776222229005,63.09266666666667,0.26666666666666666,0.3333333333333333,0.29333333333333333,20970,21095,63.133333333333326,2.5065333333333335,0.30666666666666664
6EXP_A,98,1,98.0,-13.882,-0.0011337112915423275,566,832,124,171,3,1924,1035,1734,190,12243.76,-0.5938775510204082,0.17346938775510204,4.376454734802246,33.33367346938774,0.41836734693877553,0.18367346938775508,0.42857142857142855,23950,23950,85.40816326530611,1.981530612244898,0.3673469387755102
NP_666587.1,119,1,119.0,-7.924,-0.000555441844033276,629,960,152,203,9,2255,1224,2046,209,14265.140000000001,-0.5647058823529412,0.12605042016806722,4.777226448059082,55.49075630252101,0.35294117647058826,0.2184873949579832,0.3697478991596639,17420,17545,75.29411764705881,2.0142016806722687,0.3445378151260504
CAG28295.1,95,1,95.0,-2.864,-0.0002461462301123472,536,826,130,151,4,1864,1019,1692,172,11634.380000000001,-0.27263157894736845,0.14736842105263157,5.33720417022705,41.72221052631578,0.3473684210526316,0.22105263157894736,0.47368421052631576,14440,14440,103.57894736842104,1.7501052631578946,0.4
NP_666626.1,95,1,95.0,1.105,9.566743402626568e-05,541,843,131,144,2,1867,1031,1700,167,11549.45,-0.21473684210526317,0.14736842105263157,7.902744102478028,21.98,0.3894736842105263,0.22105263157894736,0.4631578947368421,12950,12950,108.63157894736842,1.5975789473684208,0.4105263157894737
NP_666586.1,105,1,105.0,6.013,0.0004736637294736527,563,936,156,170,1,2056,1156,1889,167,12693.68,-0.7514285714285714,0.06666666666666667,9.549846839904784,47.06295238095236,0.4380952380952381,0.19047619047619047,0.3619047619047619,4470,4470,108.57142857142857,2.7495238095238093,0.3619047619047619
NP_666617.1,114,1,114.0,-5.025,-0.00037987027713521114,590,948,144,186,4,2152,1199,1972,180,13227.220000000001,-0.10350877192982456,0.07894736842105263,4.930521202087401,25.349999999999984,0.3421052631578947,0.22807017543859648,0.43859649122807015,4470,4595,114.47368421052632,1.5141228070175436,0.41228070175438597
NP_666590.1,90,1,90.0,3.011,0.0002772399022892779,483,785,123,147,4,1747,978,1602,145,10859.65,-0.6,0.08888888888888889,9.155300331115722,57.88899999999998,0.43333333333333335,0.17777777777777778,0.3555555555555555,2980,2980,94.22222222222221,2.2396666666666665,0.37777777777777777
CAG28290.1,96,1,96.0,-7.988,-0.0006582753318159269,565,832,122,167,2,1921,1037,1734,187,12133.76,-0.5989583333333334,0.1875,4.561977195739748,45.677187499999995,0.4270833333333333,0.16666666666666666,0.4583333333333333,33920,33920,94.375,1.7532291666666666,0.34375
NP_666625.1,90,1,90.0,-2.962,-0.0002636941575096304,509,767,127,150,4,1776,959,1603,173,11231.73,-0.5277777777777778,0.16666666666666666,5.1469640731811515,40.62344444444444,0.2777777777777778,0.2111111111111111,0.43333333333333335,19940,19940,86.55555555555554,2.3313333333333333,0.36666666666666664
CAG28273.1,107,1,107.0,-0.695,-5.368478457338748e-05,587,922,150,169,3,2080,1149,1896,184,12944.960000000001,-0.20654205607476636,0.11214953271028037,6.293463325500488,63.52242990654205,0.2803738317757009,0.17757009345794392,0.4672897196261682,12950,12950,111.02803738317755,1.8113084112149533,0.3925233644859813
CAG28282.1,107,1,107.0,-0.696,-5.4046036973390865e-05,589,915,143,169,3,2074,1145,1890,184,12876.93,-0.17476635514018693,0.12149532710280372,6.289541435241699,53.90467289719626,0.32710280373831774,0.205607476635514,0.42990654205607476,11460,11460,108.31775700934578,1.576822429906542,0.411214953271028
YP_009272996.1,96,1,96.0,-7.99,-0.0006824830767259604,528,800,120,167,4,1849,1008,1677,172,11706.27,-0.5260416666666666,0.14583333333333334,4.524520301818847,37.76666666666666,0.3645833333333333,0.16666666666666666,0.4583333333333333,24410,24410,90.10416666666666,1.8557291666666667,0.3333333333333333
