ID,Size,Protein Acr,length,charge,chargedensity,formulaC,formulaH,formulaN,formulaO,formulaS,tot,hydrogen,single,double,MW_modlamp,Gravy,Aromacity,IsoelectricPoint,Instability_index,SecStruct_helix,SecStruct_turn,SecStruct_sheet,Molar_extinction_coefficient_reduced,Molar_extinction_coefficient_oxidized,aliphatic_index,bomanindex,hydrophobic_ratio
WP_047619304.1,97,1,97.0,-0.894,-8.148577553676705e-05,472,738,132,158,2,1743,957,1587,156,10970.26,-0.7000000000000001,0.07216494845360824,5.830168724060059,37.45154639175256,0.32989690721649484,0.26804123711340205,0.32989690721649484,13980,13980,78.45360824742266,2.2204123711340205,0.31958762886597936
ETD74580.1,85,1,85.0,4.033,0.00042390696540212835,423,671,119,123,3,1540,850,1405,135,9512.9,-0.2870588235294118,0.09411764705882353,9.513873481750487,37.67305882352941,0.3529411764705882,0.22352941176470587,0.3764705882352941,15470,15470,82.70588235294117,1.7049411764705882,0.38823529411764707
ETD02882.1,79,1,79.0,-12.06,-0.00130775228178917,407,582,100,137,4,1423,749,1273,150,9220.95,-0.640506329113924,0.16455696202531644,4.0500284194946286,26.063417721518988,0.34177215189873417,0.26582278481012656,0.34177215189873417,30940,30940,56.962025316455694,2.1789873417721517,0.34177215189873417
WP_068305933.1,96,1,96.0,-0.603,-5.824027445367146e-05,450,701,131,138,5,1644,900,1496,148,10352.68,-0.29270833333333335,0.0625,6.384576225280762,33.095833333333324,0.34375,0.34375,0.2708333333333333,22000,22000,77.39583333333333,1.4785416666666666,0.3854166666666667
WP_004917816.1,115,1,115.0,-9.86,-0.0007417499129233748,591,914,142,194,4,2116,1159,1925,191,13291.91,-0.37739130434782614,0.10434782608695652,4.490303230285644,43.83739130434781,0.34782608695652173,0.2782608695652174,0.41739130434782606,18450,18450,94.08695652173914,1.7137391304347827,0.34782608695652173
OOF85159.1,165,1,165.0,16.094,0.0008519671367467073,829,1307,237,252,5,3054,1674,2785,269,18889.420000000002,-0.863030303030303,0.09696969696969697,9.918348121643067,38.13333333333333,0.28484848484848485,0.2787878787878788,0.34545454545454546,36440,36565,62.60606060606061,2.4357575757575756,0.2727272727272727
WP_092727724.1,90,1,90.0,0.035,3.407735559720566e-06,466,708,120,132,4,1652,900,1499,153,10269.77,-0.3677777777777778,0.12222222222222222,6.560322380065918,24.58999999999999,0.3333333333333333,0.2888888888888889,0.35555555555555557,24980,24980,78.0,1.386,0.36666666666666664
RHP87898.1,90,1,90.0,-2.101,-0.00020808964593066383,452,687,111,134,7,1639,892,1490,149,10095.630000000001,-0.2211111111111111,0.1111111111111111,5.330554008483887,16.28111111111111,0.3333333333333333,0.28888888888888886,0.34444444444444444,26470,26595,77.88888888888889,0.9448888888888888,0.37777777777777777
WP_084913096.1,158,1,158.0,-18.455,-0.0010659656880922593,760,1160,202,252,4,2735,1485,2476,259,17311.96,-0.11645569620253166,0.08860759493670886,4.351900291442871,36.66075949367089,0.34177215189873417,0.31645569620253167,0.3227848101265823,12950,12950,91.51898734177215,1.6032278481012658,0.4177215189873418
WP_019986282.1,98,1,98.0,-1.038,-9.560238250715868e-05,485,754,124,144,6,1759,967,1603,156,10856.49,0.15510204081632653,0.10204081632653061,5.643338966369629,40.03775510204082,0.29591836734693877,0.29591836734693877,0.40816326530612246,20970,21095,96.53061224489797,0.9389795918367346,0.4387755102040816
WP_040648251.1,80,1,80.0,-0.137,-1.5592846866862127e-05,391,606,98,118,6,1421,780,1294,127,8785.1,-0.10375000000000001,0.1125,6.111294364929199,19.797500000000003,0.375,0.275,0.375,22460,22585,79.375,0.900375,0.3875
WP_118315543.1,181,1,181.0,-9.143,-0.0004146774876794117,977,1483,267,301,7,3487,1872,3146,341,22047.48,-1.0198895027624308,0.13812154696132595,4.963260459899902,33.461381215469615,0.3756906077348066,0.23756906077348067,0.3314917127071823,42400,42650,67.34806629834253,3.093480662983425,0.3149171270718232
WP_024852887.1,168,1,168.0,-6.092,-0.0003218119513098306,836,1265,211,265,9,3026,1644,2744,282,18929.33,-0.37857142857142856,0.11309523809523808,4.895337867736816,20.844047619047597,0.3273809523809524,0.27976190476190477,0.34523809523809523,47440,47565,74.88095238095238,1.4575,0.35714285714285715
WP_020993784.1,163,1,163.0,-6.094,-0.0003311461602206192,821,1229,203,253,10,2937,1589,2659,278,18401.77,-0.3024539877300614,0.12883435582822086,4.822186088562011,31.53987730061347,0.3374233128834356,0.2822085889570552,0.3496932515337423,54430,54555,72.45398773006134,1.2505521472392638,0.3619631901840491
WP_066787594.1,73,1,73.0,-5.961,-0.0007206751932258225,374,578,90,113,4,1327,727,1208,119,8270.43,-0.13561643835616438,0.1095890410958904,4.64712200164795,13.81232876712329,0.3698630136986301,0.2465753424657534,0.410958904109589,9970,9970,86.71232876712328,1.1445205479452054,0.3835616438356164
WP_089846029.1,114,1,114.0,-4.663,-0.0003820355621608646,531,827,155,164,5,1951,1067,1774,177,12204.69,-0.20526315789473687,0.06140350877192982,5.2154550552368155,28.41140350877192,0.3684210526315789,0.2807017543859649,0.2807017543859649,22000,22000,79.82456140350877,1.531842105263158,0.42105263157894735
WP_080089015.1,98,1,98.0,-4.031,-0.0003666398652409763,492,731,123,148,6,1761,950,1594,167,10993.460000000001,-0.33877551020408164,0.12244897959183673,4.808146858215332,38.4438775510204,0.3469387755102041,0.29591836734693877,0.3163265306122449,30480,30605,67.75510204081633,1.254591836734694,0.37755102040816324
WP_080190249.1,160,1,160.0,-7.992,-0.0004511767176555069,798,1190,202,245,4,2806,1520,2535,271,17712.7,-0.37125,0.13125,4.553962898254395,21.008749999999992,0.3375,0.34375,0.35,39420,39420,75.0625,1.380625,0.35625
WP_000933936.1,216,1,216.0,-7.093,-0.00029240368775754856,1098,1674,266,331,8,3920,2143,3568,352,24256.58,-0.12083333333333333,0.11574074074074073,4.810477256774903,43.78935185185185,0.2824074074074074,0.2962962962962963,0.4074074074074074,47900,48025,88.88888888888889,1.1177777777777778,0.375
WP_000191867.1,175,1,175.0,-1.83,-9.321416182895355e-05,886,1336,226,261,7,3153,1712,2861,292,19631.23,-0.38628571428571434,0.12,5.933388328552247,31.930285714285706,0.32571428571428573,0.2914285714285714,0.36,44920,45045,73.02857142857142,1.3182285714285713,0.34285714285714286
WP_024133814.1,225,1,225.0,-4.062,-0.00016205457433146505,1142,1733,279,331,10,4062,2219,3690,372,25064.65,-0.06622222222222224,0.12444444444444445,5.3499361038208,28.846266666666644,0.3244444444444444,0.27555555555555555,0.4,47900,48150,84.88888888888889,0.8814222222222222,0.4
ADK81290.1,178,1,178.0,-2.922,-0.00014482811945494667,896,1354,238,273,8,3212,1739,2909,303,20174.66,-0.6387640449438202,0.11797752808988764,5.540574073791503,35.21971910112359,0.33146067415730335,0.28651685393258425,0.3089887640449438,39420,39545,63.08988764044944,1.85376404494382,0.3258426966292135
WP_074032235.1,155,1,155.0,-22.82,-0.0013872458489008416,717,1089,181,250,6,2599,1410,2354,245,16448.88,0.021935483870967734,0.09032258064516129,4.0500284194946286,30.63935483870966,0.34838709677419355,0.3096774193548387,0.3354838709677419,14440,14565,81.93548387096774,1.3036129032258064,0.432258064516129
CVG60526.1,69,1,69.0,-8.966,-0.001164529012566159,335,484,82,119,3,1196,634,1074,122,7698.27,-0.5304347826086957,0.13043478260869565,4.0500284194946286,19.92898550724638,0.2028985507246377,0.3333333333333333,0.391304347826087,20970,20970,55.072463768115945,1.721594202898551,0.30434782608695654
AXK23893.1,159,1,159.0,-21.79,-0.0012702798813084056,750,1135,193,255,6,2722,1472,2463,259,17152.72,0.03081761006289307,0.09433962264150943,4.069069480895997,34.02012578616351,0.3333333333333333,0.29559748427672955,0.34591194968553457,21430,21555,88.49056603773585,1.3372955974842766,0.4339622641509434
ALL39044.1,107,1,107.0,0.037,3.0749719720460114e-06,529,847,145,165,4,1935,1070,1769,166,12031.65,-0.22710280373831776,0.07476635514018691,6.581921195983887,34.1644859813084,0.35514018691588783,0.2616822429906542,0.37383177570093457,16960,16960,95.79439252336448,1.6618691588785046,0.3925233644859813
WP_099062421.1,205,1,205.0,-2.958,-0.00013219337772849948,981,1546,262,312,8,3632,2001,3320,312,22375.33,-0.26146341463414635,0.06829268292682927,5.681875801086425,49.77853658536585,0.33170731707317075,0.2829268292682927,0.36097560975609755,34950,35200,86.6341463414634,1.3217560975609755,0.35609756097560974
WP_074732698.1,144,1,144.0,-9.885,-0.0005992939426144978,697,1127,193,246,8,2631,1449,2408,223,16493.43,-0.7409722222222223,0.04166666666666667,4.840204048156737,47.90694444444444,0.3819444444444444,0.2638888888888889,0.2708333333333333,7450,7575,83.19444444444444,2.687986111111111,0.3472222222222222
WP_083848323.1,136,1,136.0,-1.166,-7.858763329904953e-05,643,1018,172,205,10,2407,1326,2200,207,14835.960000000001,-0.037500000000000026,0.07352941176470588,5.751844596862793,23.98308823529411,0.2867647058823529,0.3235294117647059,0.375,24980,25230,87.42647058823529,1.1573529411764707,0.375
KEK29119.1,97,1,97.0,-15.954,-0.0014209765495226448,496,765,119,165,6,1767,962,1605,162,11226.51,-0.11443298969072166,0.10309278350515463,4.0500284194946286,45.5422680412371,0.32989690721649484,0.25773195876288657,0.422680412371134,5960,5960,91.340206185567,1.8171134020618556,0.422680412371134
WP_009178678.1,174,1,174.0,-6.34,-0.00033782757685444156,829,1229,227,248,12,2968,1594,2679,289,18765.99,-0.23045977011494254,0.10919540229885058,5.501298332214354,36.95235632183907,0.3103448275862069,0.339080459770115,0.27586206896551724,44920,45045,63.50574712643679,1.1244252873563219,0.3793103448275862
WP_002642161.1,130,1,130.0,-14.22,-0.0009295533241336753,665,992,166,231,7,2418,1290,2180,238,15296.69,-0.82,0.13076923076923078,4.394927406311036,49.04776923076923,0.3615384615384616,0.26153846153846155,0.3307692307692308,22920,23170,62.23076923076923,2.4689230769230766,0.3230769230769231
WP_089045469.1,98,1,98.0,-0.798,-7.335138623089694e-05,471,733,131,155,2,1732,951,1576,156,10878.16,-0.6163265306122448,0.07142857142857142,6.06502742767334,37.37244897959182,0.32653061224489793,0.29591836734693877,0.32653061224489793,13980,13980,79.6938775510204,1.8773469387755102,0.32653061224489793
WP_058324878.1,109,1,109.0,-5.126,-0.00042406603715831084,539,859,137,168,4,1961,1088,1791,170,12086.76,0.06788990825688071,0.09174311926605505,4.728458595275878,27.10091743119265,0.3944954128440367,0.25688073394495414,0.4036697247706422,8480,8605,102.11009174311927,1.3712844036697247,0.44954128440366975
WP_094808332.1,148,1,148.0,2.007,0.0001224401647665157,721,1153,187,230,6,2668,1480,2444,224,16390.7,-0.41486486486486485,0.07432432432432433,8.34067783355713,45.18716216216216,0.42567567567567566,0.21621621621621623,0.31081081081081086,4470,4595,74.52702702702703,1.7720270270270269,0.40540540540540543
WP_008405570.1,73,1,73.0,-6.064,-0.0007278357568519664,382,586,88,112,4,1342,735,1222,120,8330.57,0.041095890410958895,0.1232876712328767,4.273974037170411,21.115068493150687,0.3150684931506849,0.2602739726027397,0.4794520547945205,16960,16960,97.39726027397259,0.856027397260274,0.3972602739726027
SJN51596.1,109,1,109.0,2.031,0.00016465182341152742,553,862,144,163,5,1986,1092,1810,176,12334.140000000001,-0.28807339449541286,0.10091743119266056,8.733419227600098,17.922935779816516,0.3302752293577982,0.3211009174311927,0.3761467889908257,20970,20970,87.70642201834863,1.3955963302752294,0.3853211009174312
WP_038698571.1,106,1,106.0,-2.997,-0.00025680991867257463,523,801,125,168,2,1870,1029,1702,168,11669.130000000001,-0.029245283018867925,0.11320754716981132,4.7607431411743155,24.844339622641513,0.25471698113207547,0.3113207547169812,0.3867924528301887,11460,11460,87.35849056603774,1.1322641509433962,0.39622641509433965
WP_038698570.1,82,1,82.0,-1.799,-0.00019177571089731631,419,650,108,125,4,1500,824,1368,132,9379.77,-0.2902439024390244,0.08536585365853658,5.528978919982909,54.1060975609756,0.36585365853658536,0.3048780487804878,0.35365853658536583,17990,17990,94.02439024390245,1.3279268292682926,0.3780487804878049
WP_038698600.1,123,1,123.0,0.271,1.893763369025998e-05,627,992,166,203,4,2301,1264,2102,199,14309.15,-0.8113821138211382,0.07317073170731708,6.905505561828614,61.339837398373966,0.37398373983739835,0.24390243902439027,0.3252032520325203,11460,11585,78.45528455284553,2.293170731707317,0.3252032520325203
WP_020820837.1,143,1,143.0,-4.863,-0.00030267006908570363,701,1062,190,221,9,2537,1372,2301,236,16066.02,-0.5664335664335665,0.0979020979020979,4.951665306091308,41.49370629370628,0.2867132867132867,0.32167832167832167,0.3216783216783217,41940,41940,65.52447552447552,1.7673426573426572,0.3146853146853147
WP_056682861.1,170,1,170.0,-6.829,-0.0003604966608264342,849,1280,222,252,9,3019,1634,2734,285,18942.33,-0.25941176470588234,0.11764705882352941,4.903863716125487,13.577647058823526,0.32941176470588235,0.3176470588235294,0.34705882352941175,47440,47565,75.29411764705881,1.3298823529411765,0.37058823529411766
WP_072596031.1,87,1,87.0,-1.801,-0.00018547831469109774,440,668,112,128,3,1553,849,1409,144,9709.050000000001,-0.08275862068965519,0.11494252873563218,5.5074369430541985,32.22413793103448,0.3218390804597701,0.27586206896551724,0.40229885057471265,20970,20970,88.50574712643677,0.9908045977011495,0.40229885057471265
WP_021170169.1,161,1,161.0,-3.996,-0.0002183282047695643,814,1246,208,249,10,2929,1593,2661,268,18301.74,-0.468944099378882,0.11180124223602485,5.243249320983886,23.992546583850924,0.2857142857142857,0.3105590062111801,0.36024844720496896,37930,38055,71.36645962732919,1.620807453416149,0.32919254658385094
WP_083945567.1,101,1,101.0,-2.869,-0.00025313082867039707,528,797,127,143,3,1842,1008,1672,170,11333.08,0.2861386138613861,0.12871287128712872,5.095070075988769,18.740594059405936,0.31683168316831684,0.3069306930693069,0.42574257425742573,30480,30480,110.0990099009901,0.4234653465346535,0.45544554455445546
WP_060205487.1,73,1,73.0,-7.958,-0.0009617580908896444,379,583,89,112,3,1335,732,1215,120,8273.45,-0.03698630136986303,0.1095890410958904,4.481208992004395,24.34246575342465,0.3972602739726027,0.2328767123287671,0.4246575342465753,13980,13980,97.39726027397259,0.9442465753424657,0.3972602739726027
WP_040285340.1,73,1,73.0,-5.064,-0.0006258597228865184,366,566,86,110,5,1302,715,1188,114,8090.290000000001,0.10684931506849314,0.1095890410958904,4.4162988662719735,22.8904109589041,0.3150684931506849,0.273972602739726,0.4657534246575342,15470,15470,86.71232876712328,0.6886301369863013,0.3835616438356164
WP_078818082.1,73,1,73.0,-1.964,-0.0002385956387049748,378,590,92,107,3,1339,739,1222,117,8230.52,-0.07123287671232878,0.1095890410958904,5.2908235549926745,15.195890410958912,0.3835616438356164,0.2465753424657534,0.4246575342465753,15470,15470,96.02739726027397,0.8893150684931507,0.3835616438356164
WP_067213963.1,83,1,83.0,-1.998,-0.00021477843314940645,428,642,104,121,3,1490,812,1351,139,9301.630000000001,-0.036144578313253024,0.13253012048192772,4.952745246887206,33.00722891566266,0.3493975903614458,0.3012048192771084,0.39759036144578314,34490,34490,85.7831325301205,0.7796385542168673,0.39759036144578314
WP_099687429.1,81,1,81.0,0.063,6.9727906214859345e-06,402,600,104,124,3,1453,785,1313,140,9034.140000000001,-0.5098765432098766,0.12345679012345678,6.714753913879394,26.549382716049383,0.35802469135802467,0.2839506172839506,0.32098765432098764,20970,21095,68.76543209876542,1.3422222222222222,0.345679012345679
WP_099677770.1,73,1,73.0,-5.06,-0.0006111487543314865,379,590,90,111,3,1341,739,1223,118,8278.51,-0.04794520547945206,0.1095890410958904,4.653317451477051,7.072602739726026,0.3972602739726027,0.2328767123287671,0.4383561643835616,15470,15470,98.63013698630135,0.95,0.3972602739726027
WP_099689323.1,73,1,73.0,-5.061,-0.0006112710113086949,376,582,92,110,4,1333,731,1214,119,8278.49,-0.07808219178082193,0.1095890410958904,4.595796394348144,11.873972602739727,0.3698630136986301,0.2465753424657534,0.4246575342465753,15470,15470,92.05479452054794,1.0423287671232875,0.3972602739726027
WP_025784177.1,73,1,73.0,-6.062,-0.0007406837212087001,370,570,88,112,4,1316,722,1198,118,8183.35,0.019178082191780816,0.1095890410958904,4.4218122482299815,19.935616438356167,0.3698630136986301,0.2465753424657534,0.4246575342465753,15470,15470,93.42465753424656,0.8708219178082192,0.410958904109589
8JFO_A,170,1,170.0,-17.783,-0.000886855704292994,879,1334,224,304,3,3121,1684,2820,301,20050.760000000002,-0.8764705882352941,0.12352941176470589,4.447446632385254,16.828823529411764,0.32941176470588235,0.3058823529411765,0.37058823529411766,27850,27850,76.76470588235294,2.701941176470588,0.2823529411764706
WP_053038109.1,129,1,129.0,-21.946,-0.0014391942715529934,687,1027,151,230,4,2399,1297,2169,230,15247.83,-0.4992248062015504,0.13953488372093023,4.148587226867675,45.453565891472856,0.4186046511627907,0.20930232558139533,0.4108527131782946,21890,21890,86.04651162790698,1.808139534883721,0.35658914728682173
WP_100006909.1,115,1,115.0,-4.699,-0.0003491837022835529,591,924,150,195,4,2129,1170,1938,191,13456.12,-0.5704347826086957,0.09565217391304348,5.123432731628417,43.169565217391295,0.3565217391304348,0.2608695652173913,0.3826086956521739,11920,11920,93.21739130434783,2.0547826086956524,0.34782608695652173
WP_050337628.1,131,1,131.0,-18.781,-0.0012232174899063878,674,1021,165,234,3,2398,1299,2169,229,15352.79,-0.6404580152671756,0.10687022900763359,4.192125892639161,39.79618320610686,0.32061068702290074,0.2748091603053435,0.3893129770992366,15930,15930,86.18320610687023,2.198473282442748,0.3282442748091603
7EL1_E,159,1,159.0,4.207,0.00022443114679674818,833,1311,217,262,3,2991,1648,2726,265,18744.19,-0.9176100628930818,0.1069182389937107,8.990196800231931,31.255345911949675,0.3710691823899371,0.27044025157232704,0.3522012578616352,16390,16390,78.9937106918239,2.432201257861635,0.2893081761006289
WP_107591702.1,124,1,124.0,-10.852,-0.0007337137123736775,664,1024,162,212,3,2349,1281,2133,216,14789.53,-0.47822580645161294,0.12096774193548387,4.614496421813963,32.84435483870968,0.4112903225806452,0.2096774193548387,0.41935483870967744,11920,11920,93.54838709677418,2.0986290322580645,0.3709677419354839
WP_049433351.1,106,1,106.0,-3.868,-0.0003341430629895956,522,771,133,157,4,1842,992,1663,179,11574.9,-0.20754716981132076,0.1320754716981132,4.943366813659667,37.4556603773585,0.3018867924528302,0.33018867924528306,0.34905660377358494,23950,23950,67.16981132075472,1.100754716981132,0.37735849056603776
WP_082014967.1,95,1,95.0,2.931,0.0002892383784098501,452,704,128,130,3,1642,903,1494,148,10132.53,0.0894736842105263,0.10526315789473684,9.50407428741455,46.513684210526286,0.3157894736842105,0.3263157894736842,0.3263157894736842,16960,16960,87.4736842105263,1.2254736842105263,0.43157894736842106
WP_029776960.1,80,1,80.0,-5.062,-0.000566086266089621,407,614,96,123,3,1437,783,1304,133,8941.12,-0.20249999999999999,0.125,4.549813652038575,27.22875,0.35,0.275,0.4125,20970,20970,81.625,0.92125,0.3625
WP_000384271.1,108,1,108.0,-7.063,-0.0005519879145673073,578,894,136,178,5,2045,1122,1861,184,12794.59,-0.16111111111111112,0.12962962962962962,4.495702934265137,44.89277777777777,0.34259259259259256,0.25,0.4444444444444444,18910,18910,105.55555555555556,1.5802777777777777,0.39814814814814814
WP_018365580.1,76,1,76.0,-5.962,-0.0006812258408774352,398,596,96,119,3,1399,757,1267,132,8750.890000000001,-0.23421052631578948,0.13157894736842105,4.57800579071045,50.32499999999999,0.3026315789473684,0.2894736842105263,0.40789473684210525,20970,20970,85.78947368421052,1.2934210526315788,0.35526315789473684
WP_094140900.1,95,1,95.0,2.304,0.00020471411105740523,495,787,135,156,2,1794,990,1636,158,11253.74,-0.6894736842105263,0.09473684210526315,8.859906196594238,28.49263157894736,0.37894736842105264,0.14736842105263157,0.3789473684210526,7450,7450,82.10526315789473,2.564315789473684,0.3473684210526316
SFU84026.1,182,1,182.0,-0.956,-4.304605793116863e-05,993,1490,258,304,7,3485,1875,3142,343,22207.79,-0.9901098901098903,0.16483516483516483,6.0205793380737305,45.863846153846154,0.3516483516483516,0.25824175824175827,0.35714285714285715,38850,38850,61.64835164835164,2.7885164835164833,0.2967032967032967
WP_074627086.1,181,1,181.0,-10.889,-0.0005225489292761768,938,1389,229,289,9,3305,1776,2983,322,20837.260000000002,-0.5099447513812154,0.143646408839779,4.72970905303955,29.671878453038676,0.3259668508287293,0.30386740331491713,0.35359116022099446,37930,38055,63.535911602209936,1.7086187845303866,0.34806629834254144
WP_074626943.1,100,1,100.0,-16.787,-0.0013786686201980249,546,799,127,182,3,1882,1003,1691,191,12175.26,-0.818,0.16,4.194399452209471,31.128999999999998,0.35000000000000003,0.26,0.38,15930,15930,69.19999999999999,2.6288,0.33
WP_143877237.1,73,1,73.0,6.202,0.0007207571552754031,375,617,111,115,1,1386,773,1271,115,8603.86,-0.8821917808219178,0.0547945205479452,9.913255119323729,47.63698630136985,0.3424657534246575,0.1780821917808219,0.3698630136986301,8480,8480,88.08219178082192,2.6986301369863015,0.3013698630136986
WP_071127849.1,78,1,78.0,-6.962,-0.0007914124586645568,399,595,95,120,4,1404,760,1271,133,8795.95,-0.12051282051282051,0.1282051282051282,4.443354225158691,39.834615384615375,0.3333333333333333,0.28205128205128205,0.38461538461538464,20970,20970,82.43589743589743,0.9766666666666666,0.38461538461538464
OHX26873.1,65,1,64.0,-6.994,-0.0009584695185040529,320,505,77,113,1,1155,637,1054,101,7296.070000000001,-0.490625,0.078125,4.2809652328491214,-2.3843749999999995,0.359375,0.234375,0.4375,11460,11460,95.78125,1.775625,0.328125
WP_099421153.1,125,1,125.0,-1.794,-0.00012440778013247974,637,1009,165,203,4,2301,1272,2101,200,14419.34,-0.41919999999999996,0.088,5.688298606872559,22.53839999999999,0.368,0.232,0.384,16960,16960,90.64000000000001,1.9580799999999998,0.376
WP_003080303.1,78,1,78.0,-8.061,-0.0009120872779608892,402,605,91,124,4,1412,767,1282,130,8836.99,-0.14230769230769233,0.1282051282051282,4.2365739822387685,35.89230769230769,0.3205128205128205,0.2948717948717949,0.4230769230769231,20970,20970,82.43589743589743,1.0158974358974358,0.358974358974359
WP_099390844.1,182,1,182.0,-8.893,-0.000425656973034705,943,1407,233,286,8,3329,1796,3008,321,20891.43,-0.44395604395604393,0.13736263736263737,4.825255393981934,30.3528021978022,0.31868131868131866,0.3241758241758242,0.3626373626373626,37930,38055,73.35164835164835,1.5963186813186812,0.35714285714285715
WP_018369980.1,78,1,78.0,-6.062,-0.0006780760626398211,405,601,93,127,3,1424,769,1289,135,8939.02,-0.38974358974358975,0.14102564102564102,4.447105598449707,46.29743589743589,0.3076923076923077,0.3205128205128205,0.39743589743589747,20970,20970,73.58974358974359,1.3364102564102562,0.32051282051282054
EMC14873.1,140,1,140.0,5.231,0.0003087049969961605,747,1155,205,232,5,2676,1453,2425,251,16944.0,-1.01,0.12857142857142856,9.142793464660645,50.472857142857116,0.34285714285714286,0.2714285714285714,0.3357142857142857,27390,27390,71.07142857142857,2.9170714285714285,0.3
KEQ50822.1,183,1,183.0,1.139,5.2518804636963186e-05,965,1468,258,289,9,3427,1858,3100,327,21686.49,-0.651912568306011,0.1366120218579235,7.749848747253417,32.396775956284145,0.33879781420765026,0.2786885245901639,0.33879781420765026,39880,39880,75.24590163934425,2.202349726775956,0.3442622950819672
WP_018376248.1,78,1,78.0,-3.065,-0.0003468771998125845,404,607,97,119,3,1417,769,1284,133,8835.0,-0.27564102564102566,0.14102564102564102,4.792175102233887,33.13333333333334,0.32051282051282054,0.3076923076923077,0.41025641025641024,22460,22460,78.71794871794872,1.1453846153846154,0.34615384615384615
WP_018378571.1,78,1,78.0,-6.864,-0.0007869980221859145,397,589,95,120,3,1392,751,1259,133,8720.77,-0.23717948717948717,0.1282051282051282,4.515823936462403,25.807692307692307,0.3205128205128205,0.2948717948717949,0.39743589743589747,20970,20970,76.15384615384616,1.0155128205128203,0.34615384615384615
WP_004234692.1,78,1,78.0,-7.962,-0.0009097577864160204,397,588,94,122,3,1395,753,1261,134,8750.800000000001,-0.1730769230769231,0.1282051282051282,4.313136100769044,38.34743589743589,0.3205128205128205,0.3076923076923077,0.38461538461538464,20970,20970,83.71794871794872,0.9744871794871793,0.3717948717948718
ASD50988.1,140,1,140.0,8.232,0.0004883720930232558,750,1173,209,224,4,2679,1462,2431,248,16855.02,-1.0264285714285712,0.12857142857142856,9.403439140319826,30.72071428571427,0.36428571428571427,0.2785714285714286,0.3214285714285714,21890,21890,72.5,2.9435,0.3
AVO22721.1,183,1,183.0,0.871,4.0450556973053704e-05,960,1462,248,287,12,3413,1854,3090,323,21531.48,-0.5360655737704918,0.14207650273224043,7.635147666931153,47.00885245901639,0.3551912568306011,0.2896174863387978,0.34972677595628415,35870,35995,74.69945355191257,1.8956284153005463,0.36065573770491804
AVO22762.1,140,1,140.0,9.131,0.0005451691540892463,746,1172,206,223,4,2669,1461,2425,244,16747.95,-0.9607142857142857,0.12857142857142856,9.465264320373539,19.8442857142857,0.35714285714285715,0.2785714285714286,0.3357142857142857,23380,23380,74.57142857142857,2.8192142857142857,0.3
WP_066028544.1,88,1,88.0,-1.794,-0.00017025977427767718,469,726,118,149,3,1665,909,1514,151,10535.86,-0.8977272727272727,0.11363636363636363,5.675055122375488,51.56022727272727,0.40909090909090906,0.26136363636363635,0.3522727272727273,15470,15470,72.04545454545455,2.4222727272727274,0.29545454545454547
ARU14017.1,96,1,96.0,7.127,0.0006436556970347765,487,793,139,146,4,1784,991,1632,152,11071.710000000001,-0.5625,0.08333333333333333,9.639715766906736,51.03958333333332,0.3645833333333333,0.3125,0.3541666666666667,8940,8940,94.47916666666667,2.181770833333333,0.34375
AZF92405.1,104,1,104.0,-9.963,-0.0008236389248961667,536,804,132,177,4,1899,1024,1714,185,12095.34,-0.6096153846153846,0.1346153846153846,4.372817039489747,32.79048076923077,0.28846153846153844,0.33653846153846156,0.36538461538461536,10430,10430,75.96153846153845,2.1735576923076922,0.34615384615384615
WP_003055855.1,79,1,79.0,5.204,0.0005471743345375935,420,664,126,123,2,1503,820,1364,139,9509.7,-0.9215189873417721,0.11392405063291139,9.748731803894039,54.91265822784809,0.37974683544303794,0.21518987341772153,0.31645569620253167,15470,15470,67.97468354430379,3.1884810126582277,0.3291139240506329
YP_001039944.1,93,1,93.0,11.958,0.0010909080956911959,495,760,138,136,4,1764,957,1597,167,10960.53,-0.7236559139784946,0.16129032258064516,9.966312599182128,46.37537634408601,0.24731182795698925,0.26881720430107525,0.3655913978494624,17420,17545,57.63440860215054,2.2588172043010752,0.3118279569892473
WP_136281566.1,241,1,241.0,4.148,0.0001461365587658859,1275,2016,326,386,6,4570,2525,4176,394,28383.43,-0.5908713692946058,0.10373443983402489,8.852621269226074,37.56929460580911,0.33609958506224064,0.26556016597510373,0.3983402489626556,32890,32890,89.75103734439834,2.112406639004149,0.3236514522821577
EQC78098.1,113,1,113.0,-14.857,-0.0011244731279153462,585,862,138,201,2,2076,1115,1872,204,13211.43,-0.5628318584070796,0.1327433628318584,4.24617977142334,28.153982300884955,0.33628318584070793,0.22123893805309736,0.4070796460176991,26930,26930,80.26548672566372,1.972654867256637,0.336283185840708
OFU81751.1,183,1,183.0,-2.961,-0.00013892225233273027,955,1440,244,286,10,3370,1827,3047,323,21313.100000000002,-0.5027322404371585,0.14207650273224043,5.314468574523925,43.29027322404372,0.33879781420765026,0.30601092896174864,0.3442622950819672,39880,39880,75.79234972677595,1.7578688524590165,0.3551912568306011
EQC76548.1,196,1,196.0,2.101,9.183049515475034e-05,1015,1560,268,301,15,3638,1980,3299,339,22878.13,-0.5566326530612246,0.12755102040816327,8.290328025817871,40.40877551020408,0.3673469387755102,0.2857142857142857,0.33163265306122447,34380,34505,71.73469387755102,1.8956632653061225,0.35714285714285715
